1 1.954e-07
21 0.000155079
41 0.00103966
61 0.00231581
81 0.00315898
101 0.00603818
121 0.0102868
141 0.0163929
161 0.0241221
181 0.0351787
201 0.0473705
221 0.0620468
241 0.0834537
261 0.103527
281 0.128019
301 0.1575
321 0.194009
341 0.231567
361 0.275895
381 0.32918
401 0.367902
421 0.4349
441 0.490013
461 0.562313
481 0.631398
501 0.716334
521 0.832386
541 0.918103
561 1.03886
581 1.12256
601 1.23978
621 1.36486
641 1.5045
661 1.64389
681 1.79002
701 1.96247
721 2.16406
741 2.39603
761 2.64711
781 2.81278
801 3.1552
821 3.19514
841 3.45967
861 3.82836
881 3.88608
901 4.45056
921 4.35145
941 4.50856
961 4.88424
981 5.52174
1001 5.60464
